"Papa ID","Device ID","Event Type","Date","Message ID","Payload","# of Hops"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:05:47.083+00:00","BHH7","Counter:2467 Temp:17.47 Hum:24.667 Press:96951.86 Gas:148362.80 Pred:0 Lat:33.42545 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:05:36.737+00:00","K1FI","Counter:2466 Temp:17.47 Hum:24.678 Press:96951.89 Gas:145827.41 Pred:0 Lat:33.42545 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:05:26.383+00:00","SIST","Counter:2465 Temp:17.46 Hum:24.704 Press:96951.83 Gas:146957.52 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:05:16.055+00:00","LB2G","Counter:2464 Temp:17.45 Hum:24.714 Press:96952.22 Gas:146957.52 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:05:05.554+00:00","IQWC","Counter:2463 Temp:17.45 Hum:24.719 Press:96952.03 Gas:146453.09 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:04:55.172+00:00","6FZB","Counter:2462 Temp:17.44 Hum:24.734 Press:96952.56 Gas:147084.17 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:04:44.83+00:00","OZ4X","Counter:2461 Temp:17.43 Hum:24.739 Press:96952.38 Gas:146578.88 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:04:34.41+00:00","WOGH","Counter:2460 Temp:17.42 Hum:24.744 Press:96952.01 Gas:147592.97 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:04:24.069+00:00","DV0O","Counter:2459 Temp:17.41 Hum:24.759 Press:96951.95 Gas:146077.03 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:04:13.665+00:00","YXSI","Counter:2458 Temp:17.40 Hum:24.795 Press:96951.62 Gas:142538.97 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:04:03.332+00:00","2MXS","Counter:2457 Temp:17.39 Hum:24.805 Press:96952.03 Gas:143497.77 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:03:53.29+00:00","COFZ","Counter:2456 Temp:17.37 Hum:24.826 Press:96951.95 Gas:144837.34 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T06:03:42.412+00:00","P71L","Counter:2455 Temp:17.36 Hum:24.851 Press:96951.61 Gas:146453.09 Pred:0 Lat:33.42548 Lng:-111.9357 Alt:358.90","1"
